,alt,lat,lon,ph_pitch,ph_roll,ph_yaw
2801,0.659,32.9409012,35.1049836,0.055795866996,-0.000325232744217,2.99105882645
2802,0.69,32.9409011,35.1049836,0.0552020668983,-0.000278065912426,2.99098753929
2803,0.71,32.9409012,35.1049835,0.0544246919453,-0.00154818268493,2.99266886711
2804,0.71,32.9409012,35.1049833,0.0547437034547,-0.00315823545679,2.9939956665
2805,0.74,32.9409012,35.1049833,0.0541681982577,-0.00246468512341,2.99737071991
2806,0.78,32.9409013,35.1049832,0.0537885129452,-0.00222304789349,3.00019454956
2807,0.849,32.9409015,35.1049831,0.0540215373039,-0.00204340973869,3.00122618675
2808,0.84,32.9409016,35.1049831,0.053869895637,-0.00369620136917,3.0001718998
2809,0.859,32.9409015,35.1049833,0.0538169741631,-0.00335532147437,3.00571393967
2810,0.81,32.9409015,35.1049834,0.0539170727134,-0.00514647364616,3.00553417206
2811,0.78,32.9409014,35.1049834,0.0531717091799,-0.00541899632663,3.00721883774
2812,0.75,32.9409016,35.1049833,0.05319737643,-0.00601976457983,3.00882554054
2813,0.75,32.9409017,35.1049831,0.0521429590881,-0.0030310745351,3.01417636871
2814,0.729,32.9409013,35.1049831,0.0517795644701,-0.00377532653511,3.01960039139
2815,0.62,32.9409011,35.1049831,0.0505576394498,-0.0085227554664,3.0168056488
2816,0.62,32.9409009,35.1049832,0.0498229786754,-0.00856390036643,3.01979351044
2817,0.71,32.9409008,35.104983,0.0496192015707,-0.00707105174661,3.02221918106
2818,0.71,32.9409008,35.1049829,0.0507895201445,-0.00719904806465,3.02319931984
2819,0.69,32.940901,35.1049829,0.0508095398545,-0.0096130175516,3.02264642715
2820,0.69,32.9409012,35.1049829,0.0510492324829,-0.00918419007212,3.02748918533
2821,0.68,32.9409011,35.1049831,0.0506961941719,-0.0102228512987,3.0297999382
2822,0.68,32.9409011,35.1049832,0.0499230362475,-0.0147396046668,3.0280880928
2823,0.729,32.9409012,35.1049831,0.0488225184381,-0.0160654652864,3.02890586853
2824,0.799,32.9409013,35.1049829,0.0490714795887,-0.0175672732294,3.02504682541
2825,0.799,32.9409015,35.1049829,0.0502958148718,-0.0116990525275,3.033598423
2826,0.77,32.9409014,35.1049829,0.0506228394806,-0.0102679086849,3.03788590431
2827,0.76,32.940901,35.1049827,0.0502739809453,-0.0118087716401,3.03724789619
2828,0.74,32.9409009,35.1049827,0.0505117624998,-0.0119125060737,3.04131746292
2829,0.69,32.9409009,35.1049828,0.0509811602533,-0.0132830291986,3.04007816315
2830,0.659,32.9409011,35.1049828,0.051626753062,-0.012324760668,3.04445981979
2831,0.65,32.9409011,35.1049827,0.0518384948373,-0.0127959782258,3.04665398598
2832,0.669,32.940901,35.1049829,0.0519929006696,-0.0139757934958,3.0487382412
2833,0.669,32.9409009,35.104983,0.0519937090576,-0.0133111253381,3.05265879631
2834,0.659,32.9409008,35.1049834,0.0526290461421,-0.0149429161102,3.05394530296
2835,0.669,32.9409007,35.1049837,0.0521475113928,-0.0147481895983,3.05638813972
2836,0.63,32.9409005,35.1049841,0.05196037516,-0.0173829458654,3.05483317375
2837,0.53,32.9409006,35.1049844,0.0531203150749,-0.0165306981653,3.05785822868
2838,0.51,32.9409006,35.1049845,0.0531348921359,-0.0153073742986,3.06074738503
2839,0.47,32.9409005,35.1049844,0.0535121001303,-0.013833027333,3.06357192993
2840,0.48,32.9409005,35.1049845,0.05328636989,-0.0148805100471,3.06538319588
2841,0.48,32.9409004,35.1049846,0.0533036477864,-0.014843178913,3.06862902641
2842,0.47,32.9409001,35.1049846,0.0528245232999,-0.0168087836355,3.06867718697
2843,0.51,32.9409,35.1049847,0.0528826788068,-0.0138274952769,3.06997060776
2844,0.57,32.9408999,35.1049846,0.0530406348407,-0.014290291816,3.07318091393
2845,0.63,32.9408997,35.1049845,0.0528402999043,-0.0144457146525,3.07383227348
2846,0.69,32.9408995,35.1049843,0.0526967942715,-0.0149046797305,3.07733654976
2847,0.669,32.9408994,35.1049842,0.0532490834594,-0.0168235562742,3.07569622993
2848,0.64,32.9408995,35.1049842,0.0538733266294,-0.0124433608726,3.08312726021
2849,0.64,32.9408996,35.1049843,0.0541272312403,-0.015287370421,3.08278083801
2850,0.64,32.9408996,35.1049844,0.054374627769,-0.0177063420415,3.08543181419
2851,0.65,32.9408995,35.1049846,0.0538917854428,-0.0137879289687,3.09205102921
2852,0.65,32.9408995,35.1049848,0.0543577298522,-0.0180965587497,3.08977127075
2853,0.669,32.9408997,35.1049849,0.0549690499902,-0.0173537507653,3.09387636185
2854,0.83,32.9408998,35.104985,0.0553286261857,-0.0154099175707,3.09790563583
2855,0.9,32.9408998,35.104985,0.0549123324454,-0.0181787554175,3.09471940994
2856,0.979,32.9408997,35.1049851,0.0544494949281,-0.0146427806467,3.10267949104
2857,0.969,32.9408997,35.1049852,0.0549118816853,-0.0166040267795,3.10026240349
2858,0.979,32.9408998,35.1049853,0.055249016732,-0.0186864286661,3.09897828102
2859,0.94,32.9408999,35.1049855,0.0548750087619,-0.0190815571696,3.10154390335
2860,0.93,32.9409001,35.1049859,0.0551313832402,-0.019476659596,3.10072040558
2861,0.94,32.9409001,35.1049863,0.0548286922276,-0.019193476066,3.10373020172
2862,0.87,32.9409003,35.1049866,0.0540395416319,-0.0223960280418,3.10480546951
2863,0.849,32.9409004,35.1049869,0.054270606488,-0.0221063997597,3.10532617569
2864,0.83,32.9409003,35.1049872,0.0537288971245,-0.0194739997387,3.10911345482
2865,0.82,32.9409005,35.1049872,0.0547427795827,-0.0210534334183,3.10668945312
2866,0.799,32.9409008,35.1049871,0.0544119291008,-0.0217762365937,3.10746216774
2867,0.789,32.9409012,35.1049871,0.05618968606,-0.0195980258286,3.10941386223
2868,0.74,32.9409015,35.104987,0.0561623871326,-0.0186771601439,3.11131572723
2869,0.68,32.9409017,35.1049871,0.056241363287,-0.0195937044919,3.11172056198
2870,0.659,32.9409018,35.1049872,0.0544952005148,-0.0183236002922,3.11493754387
2871,0.64,32.9409019,35.1049873,0.0542742237449,-0.0163918361068,3.11694502831
2872,0.58,32.940902,35.1049873,0.0530831888318,-0.0176664404571,3.11340260506
2873,0.539,32.9409018,35.1049874,0.0513339862227,-0.019426016137,3.11314129829
2874,0.489,32.9409019,35.1049874,0.049601059407,-0.0233061425388,3.1110868454
2875,0.459,32.9409019,35.1049876,0.0499302782118,-0.0258912853897,3.1099588871
2876,0.47,32.9409021,35.1049876,0.0502628311515,-0.0279658287764,3.10772895813
2877,0.48,32.9409023,35.1049875,0.0511324107647,-0.0219024904072,3.10942673683
2878,0.47,32.9409023,35.1049875,0.0523931644857,-0.0192275680602,3.12254548073
2879,0.45,32.9409024,35.1049875,0.053073618561,-0.0205376446247,3.1205534935
2880,0.44,32.9409022,35.1049875,0.0527418889105,-0.020489256829,3.12369942665
2881,0.44,32.9409022,35.1049876,0.0526655949652,-0.0190851707011,3.12656164169
2882,0.429,32.940902,35.1049876,0.0519059710205,-0.0256804600358,3.11610126495
2883,0.41,32.9409019,35.1049878,0.0497035980225,-0.0287264585495,3.11594057083
2884,0.399,32.9409019,35.1049879,0.0495004355907,-0.0284374505281,3.11812758446
2885,0.41,32.9409019,35.1049882,0.0518539696932,-0.0238382853568,3.12542128563
2886,0.44,32.9409017,35.1049883,0.0515467859805,-0.0209279581904,3.13471364975
2887,0.459,32.9409015,35.1049884,0.0497103445232,-0.0264974050224,3.1287484169
2888,0.47,32.9409015,35.1049886,0.0516015514731,-0.0219180397689,3.1333091259
2889,0.41,32.9409014,35.1049887,0.05145252496,-0.0168875772506,3.14059972763
2890,0.399,32.9409015,35.1049887,0.0513902530074,-0.0231675617397,3.13112664223
2891,0.399,32.9409016,35.1049886,0.0517408438027,-0.0258834436536,3.13236689568
2892,0.41,32.9409016,35.1049886,0.0511450022459,-0.0179212708026,-3.14102315903
2893,0.44,32.9409017,35.1049887,0.0511361658573,-0.0197884254158,3.13775086403
2894,0.44,32.9409016,35.1049887,0.0508964881301,-0.0200343728065,3.13873815536
2895,0.429,32.9409017,35.1049887,0.0515567697585,-0.0198926664889,3.14100909233
2896,0.41,32.9409015,35.1049887,0.0508413165808,-0.0201623663306,3.14121747017
2897,0.45,32.9409014,35.1049886,0.0507046803832,-0.019652530551,-3.14077711105
2898,0.489,32.9409013,35.1049886,0.0517203882337,-0.0197225958109,-3.13818764687
2899,0.51,32.9409011,35.1049885,0.0517576336861,-0.0200183875859,-3.13668322563
2900,0.51,32.940901,35.1049884,0.051086243242,-0.0184770859778,-3.13628602028
2901,0.539,32.9409008,35.1049884,0.0502208136022,-0.0184142943472,-3.13493537903
2902,0.57,32.9409006,35.1049883,0.049268476665,-0.0166352242231,-3.12939238548
2903,0.57,32.9409006,35.1049883,0.0494819357991,-0.0151615636423,-3.12673735619
2904,0.539,32.9409005,35.1049883,0.051785685122,-0.0193628668785,-3.1321310997
2905,0.539,32.9409003,35.1049884,0.0513313151896,-0.0189649034292,-3.12990856171
2906,0.539,32.9409001,35.1049885,0.0516730360687,-0.0190973952413,-3.12667489052
2907,0.51,32.9409001,35.1049886,0.0535900592804,-0.020487472415,-3.12782645226
2908,0.52,32.9409004,35.1049885,0.0550863593817,-0.0194693487138,-3.1256248951
2909,0.52,32.9409007,35.1049885,0.0549267008901,-0.0192689411342,-3.12605977058
2910,0.489,32.9409007,35.1049885,0.0547643192112,-0.0199867710471,-3.12572979927
2911,0.47,32.9409006,35.1049886,0.0550904124975,-0.0200212448835,-3.12623643875
2912,0.459,32.9409007,35.1049888,0.0550871789455,-0.0196230467409,-3.12487435341
2913,0.45,32.9409007,35.1049889,0.0543964579701,-0.01855844073,-3.12295389175
2914,0.429,32.9409007,35.104989,0.0541129559278,-0.0198670569807,-3.12340402603
2915,0.41,32.9409007,35.104989,0.0546539798379,-0.0200152434409,-3.1221780777
2916,0.42,32.9409009,35.1049891,0.0550311692059,-0.0188458822668,-3.11913156509
2917,0.44,32.9409009,35.1049892,0.0551823265851,-0.0204119309783,-3.12108397484
2918,0.459,32.940901,35.1049892,0.0551965981722,-0.0214618798345,-3.1218290329
2919,0.44,32.9409011,35.1049891,0.0552364327013,-0.0205254368484,-3.12056422234
2920,0.41,32.9409014,35.1049889,0.0567654259503,-0.018716501072,-3.116761446
2921,0.41,32.9409017,35.1049888,0.0571233332157,-0.0185408126563,-3.11552929878
2922,0.399,32.9409022,35.1049886,0.0574886612594,-0.0208176523447,-3.11872386932
2923,0.399,32.9409023,35.1049886,0.0564768053591,-0.0192554593086,-3.11495733261
2924,0.38,32.9409023,35.1049886,0.0560160018504,-0.0174775831401,-3.11367607117
2925,0.37,32.9409023,35.1049886,0.0557048544288,-0.0209370069206,-3.11776447296
2926,0.359,32.9409023,35.1049886,0.0546822659671,-0.0181437954307,-3.1118850708
2927,0.359,32.940902,35.1049885,0.054913058877,-0.0184641219676,-3.11305856705
2928,0.37,32.9409017,35.1049886,0.0538015440106,-0.0215317308903,-3.11716294289
2929,0.359,32.9409014,35.1049885,0.0524304136634,-0.0234672501683,-3.12124490738
2930,0.329,32.9409014,35.1049885,0.0522506088018,-0.0257791317999,-3.1297390461
2931,0.329,32.9409015,35.1049885,0.0517719127238,-0.0265183746815,-3.13307404518
2932,0.329,32.9409013,35.1049886,0.0519618578255,-0.020338403061,-3.11690735817
2933,0.329,32.9409011,35.1049886,0.0521059781313,-0.0200960971415,-3.1146709919
2934,0.329,32.9409011,35.1049885,0.0524072013795,-0.0211279429495,-3.11707997322
2935,0.34,32.9409013,35.1049886,0.0524212419987,-0.0177367255092,-3.11132717133
2936,0.359,32.9409016,35.1049885,0.0559717044234,-0.0248358398676,-3.12052035332
2937,0.359,32.9409019,35.1049883,0.0560363680124,-0.02489830181,-3.12370967865
2938,0.359,32.9409019,35.1049883,0.0558264330029,-0.0219243876636,-3.11309456825
2939,0.37,32.9409022,35.1049882,0.0568087510765,-0.0224409252405,-3.11277484894
2940,0.39,32.9409022,35.1049882,0.0560854524374,-0.0235427431762,-3.11376667023
2941,0.399,32.9409023,35.1049882,0.0563322864473,-0.022203437984,-3.11089134216
2942,0.45,32.9409022,35.1049881,0.0559952519834,-0.0243559405208,-3.11533236504
2943,0.489,32.940902,35.104988,0.0559891611338,-0.0216365810484,-3.11137008667
2944,0.48,32.9409017,35.1049878,0.0554983578622,-0.0227180421352,-3.11291456223
2945,0.459,32.9409017,35.1049877,0.0557584352791,-0.0227739587426,-3.11262583733
2946,0.44,32.9409016,35.1049877,0.055658262223,-0.0207646861672,-3.10865187645
2947,0.429,32.9409016,35.1049878,0.0556521639228,-0.0234283730388,-3.11155080795
2948,0.45,32.9409016,35.1049879,0.0556319504976,-0.0229292847216,-3.10936260223
2949,0.489,32.9409016,35.104988,0.0558656081557,-0.0236574858427,-3.11053943634
2950,0.51,32.9409017,35.1049881,0.0562728457153,-0.0237217694521,-3.1097137928
2951,0.52,32.9409017,35.1049883,0.0562746599317,-0.0241824183613,-3.10951972008
2952,0.56,32.9409016,35.1049885,0.0559579581022,-0.0240215808153,-3.10965442657
2953,0.58,32.9409015,35.1049886,0.0554242618382,-0.0219147801399,-3.10737299919
2954,0.539,32.9409012,35.1049884,0.0550055429339,-0.0227886550128,-3.1085999012
2955,0.539,32.9409012,35.1049882,0.0553768798709,-0.0233825705945,-3.1104888916
2956,0.51,32.9409013,35.1049882,0.056451305747,-0.0213787741959,-3.10715389252
2957,0.5,32.9409014,35.1049882,0.0562392622232,-0.0229342058301,-3.10984158516
2958,0.459,32.9409014,35.1049881,0.0558325648308,-0.0238624121994,-3.1101539135
2959,0.399,32.9409012,35.1049883,0.055402547121,-0.0229828543961,-3.10738301277
2960,0.359,32.9409012,35.1049883,0.0554166436195,-0.0241585932672,-3.10983276367
2961,0.37,32.9409012,35.1049884,0.05359505862,-0.0235416498035,-3.10818648338
2962,0.37,32.940901,35.1049884,0.0544196292758,-0.0240526683629,-3.10873174667
2963,0.37,32.940901,35.1049882,0.0553042553365,-0.0221005231142,-3.10667347908
2964,0.38,32.9409011,35.1049883,0.0544182807207,-0.0229696370661,-3.10844373703
2965,0.37,32.9409014,35.1049884,0.0565068162978,-0.0235664583743,-3.10788965225
2966,0.38,32.9409015,35.1049884,0.0563045367599,-0.0216326639056,-3.10495781898
2967,0.429,32.9409018,35.1049883,0.0569521561265,-0.022585593164,-3.10795140266
2968,0.45,32.940902,35.1049881,0.0578621067107,-0.0215210616589,-3.10657811165
2969,0.48,32.9409025,35.104988,0.0581871271133,-0.0222085900605,-3.10694742203
2970,0.5,32.9409026,35.1049878,0.0580176860094,-0.0216788817197,-3.10666060448
2971,0.52,32.9409025,35.1049878,0.0574390739202,-0.0215758532286,-3.10607481003
2972,0.53,32.9409027,35.1049879,0.0576347596943,-0.0218789521605,-3.10617446899
2973,0.57,32.9409028,35.1049878,0.057556450367,-0.0222904328257,-3.10677814484
2974,0.59,32.9409029,35.1049878,0.0573763549328,-0.0216297805309,-3.10592269897
2975,0.58,32.9409028,35.1049877,0.0568370074034,-0.0215425379574,-3.1057946682
2976,0.56,32.9409027,35.1049879,0.0563823059201,-0.0225297994912,-3.10487127304
2977,0.57,32.9409023,35.1049884,0.0561015643179,-0.0231138467789,-3.10383915901
2978,0.56,32.9409021,35.1049886,0.0544538684189,-0.023262353614,-3.10350227356
2979,0.58,32.940902,35.1049888,0.0547364391387,-0.022184073925,-3.10189247131
2980,0.599,32.940902,35.1049888,0.0550805330276,-0.0222099628299,-3.10233736038
2981,0.58,32.9409019,35.1049888,0.0552448071539,-0.0215847417712,-3.10373187065
2982,0.58,32.940902,35.1049887,0.0553736612201,-0.0240814052522,-3.10851073265
2983,0.56,32.940902,35.1049885,0.0557227544487,-0.0202564205974,-3.10001444817
2984,0.539,32.9409021,35.1049883,0.0558234378695,-0.0214043967426,-3.10122442245
2985,0.51,32.9409021,35.1049882,0.0562543943524,-0.0221493430436,-3.10331130028
2986,0.48,32.9409024,35.1049882,0.0567395538092,-0.0194281078875,-3.09974098206
2987,0.459,32.9409027,35.1049883,0.05702964589,-0.0219513699412,-3.10291171074
2988,0.45,32.9409026,35.1049885,0.0561081171036,-0.0218073911965,-3.10159397125
2989,0.47,32.9409024,35.1049887,0.0557643920183,-0.0217258129269,-3.10081958771
2990,0.489,32.9409023,35.1049888,0.0556834712625,-0.0227597281337,-3.10307455063
2991,0.51,32.9409021,35.1049889,0.055331941694,-0.0214964188635,-3.1006975174
2992,0.53,32.9409019,35.1049891,0.0550460852683,-0.0229142978787,-3.10212159157
2993,0.52,32.9409017,35.1049892,0.054822973907,-0.022433873266,-3.1014623642
2994,0.52,32.9409015,35.1049892,0.054967533797,-0.0222393386066,-3.10103917122
2995,0.53,32.9409016,35.1049893,0.0557895675302,-0.0223983749747,-3.10179877281
2996,0.539,32.9409017,35.1049893,0.0563075058162,-0.0217593051493,-3.10155391693
2997,0.55,32.9409017,35.1049892,0.0563682802022,-0.0216508321464,-3.10167741776
2998,0.53,32.9409016,35.1049891,0.0559861809015,-0.0210807025433,-3.10189318657
2999,0.52,32.9409015,35.104989,0.0563390888274,-0.0209620930254,-3.10103559494
3000,0.5,32.9409015,35.1049891,0.0566328465939,-0.0213199853897,-3.10135054588
3001,0.489,32.9409014,35.1049891,0.0564229525626,-0.0211840644479,-3.10067367554
3002,0.489,32.9409012,35.1049891,0.0562831163406,-0.0211692564189,-3.1009657383
3003,0.48,32.9409011,35.1049892,0.0562438741326,-0.0214408691972,-3.1005153656
3004,0.429,32.9409011,35.1049893,0.0564863123,-0.0216277688742,-3.10060048103
3005,0.41,32.9409011,35.1049895,0.0567026734352,-0.0215734187514,-3.10046005249
3006,0.39,32.9409012,35.1049895,0.0569883957505,-0.0206555649638,-3.10006403923
3007,0.42,32.9409014,35.1049896,0.0571722611785,-0.0203502606601,-3.09986639023
3008,0.44,32.9409015,35.1049896,0.0571663156152,-0.0204611867666,-3.10033464432
3009,0.48,32.9409013,35.1049895,0.0566538013518,-0.0198890902102,-3.1006128788
3010,0.5,32.9409012,35.1049896,0.056770440191,-0.0202179197222,-3.10107016563
3011,0.51,32.9409011,35.1049898,0.0568261928856,-0.0200261361897,-3.10053324699
3012,0.48,32.9409008,35.1049898,0.056651853025,-0.0204679183662,-3.09989881516
3013,0.44,32.9409005,35.1049899,0.0560797825456,-0.0201836246997,-3.09981703758
3014,0.41,32.9409,35.1049898,0.0558363236487,-0.0200726799667,-3.10026979446
3015,0.38,32.9408998,35.1049898,0.0558185093105,-0.0199018456042,-3.09979224205
3016,0.35,32.9408997,35.1049898,0.0559415407479,-0.0194169767201,-3.09951448441
3017,0.329,32.9408996,35.1049898,0.0563408099115,-0.0195021592081,-3.09962368011
3018,0.32,32.9408996,35.1049898,0.0563602522016,-0.01909692958,-3.09899997711
3019,0.28,32.9408997,35.1049898,0.0570681840181,-0.0195577405393,-3.100284338
3020,0.25,32.9408997,35.1049898,0.0570224449039,-0.0195618532598,-3.10010313988
3021,0.22,32.9408998,35.1049899,0.0567666217685,-0.0196510106325,-3.09984588623
3022,0.22,32.9408996,35.1049898,0.056346103549,-0.020470675081,-3.10107660294
3023,0.229,32.9408995,35.1049898,0.056075733155,-0.0197015665472,-3.10039162636
3024,0.29,32.9408993,35.1049899,0.0567465014756,-0.019209889695,-3.10114550591
3025,0.32,32.9408991,35.1049899,0.055801525712,-0.0198332890868,-3.09966182709
3026,0.34,32.9408992,35.1049899,0.0564132295549,-0.0199277885258,-3.10053181648
3027,0.35,32.9408992,35.1049898,0.0571051947773,-0.0206286609173,-3.10175514221
3028,0.359,32.9408992,35.1049898,0.0567795373499,-0.0196805298328,-3.10089278221
3029,0.35,32.9408992,35.1049895,0.0571838989854,-0.0201730336994,-3.10225486755
3030,0.35,32.9408992,35.1049892,0.0575126670301,-0.0189369730651,-3.10083055496
3031,0.37,32.9408992,35.1049889,0.0567618720233,-0.0193178765476,-3.10174608231
3032,0.37,32.9408995,35.1049887,0.0576371699572,-0.0195485651493,-3.10186457634
3033,0.37,32.9408996,35.1049886,0.058286126703,-0.0191592909396,-3.10141420364
3034,0.39,32.9408997,35.1049886,0.0590459294617,-0.020471861586,-3.10222387314
3035,0.39,32.9408999,35.1049886,0.0579646527767,-0.0200125519186,-3.10145282745
3036,0.429,32.9409004,35.1049885,0.0586358346045,-0.0200377851725,-3.10192704201
3037,0.44,32.9409006,35.1049884,0.0585195533931,-0.020387403667,-3.10211873055
3038,0.44,32.9409008,35.1049884,0.0584314540029,-0.0201442912221,-3.10055875778
3039,0.44,32.940901,35.1049884,0.0584695152938,-0.0205581076443,-3.10217857361
3040,0.42,32.940901,35.1049884,0.0576321929693,-0.0201464183629,-3.1009914875
3041,0.42,32.9409008,35.1049885,0.0574182756245,-0.0203997306526,-3.10074830055
3042,0.42,32.9409008,35.1049884,0.0572306364775,-0.020406268537,-3.09991407394
3043,0.41,32.9409009,35.1049883,0.0570197701454,-0.0191280543804,-3.10279393196
3044,0.38,32.940901,35.1049883,0.0556451790035,-0.0231755077839,-3.10147309303
3045,0.359,32.9409011,35.1049883,0.0564621537924,-0.018500842154,-3.09235024452
3046,0.35,32.9409013,35.1049883,0.0579995661974,-0.0215744134039,-3.10411596298
3047,0.34,32.9409014,35.1049882,0.0572567544878,-0.0203447677195,-3.10065674782
3048,0.329,32.9409015,35.1049884,0.056830920279,-0.0187336802483,-3.09445309639
3049,0.32,32.9409018,35.1049885,0.05731767416,-0.0230692978948,-3.10258054733
3050,0.329,32.9409019,35.1049887,0.0571498386562,-0.0223970375955,-3.10113215446
3051,0.35,32.9409019,35.1049889,0.0562404021621,-0.0193355940282,-3.09551858902
3052,0.359,32.9409018,35.1049888,0.056339263916,-0.0227050147951,-3.10079860687
3053,0.35,32.9409019,35.1049888,0.0561344176531,-0.0219928957522,-3.09954452515
3054,0.38,32.9409018,35.1049888,0.0553631335497,-0.0202214308083,-3.09679365158
3055,0.41,32.9409018,35.104989,0.055211558938,-0.0216505266726,-3.09881949425
3056,0.429,32.9409017,35.1049892,0.0559316426516,-0.0221410281956,-3.10126805305
3057,0.44,32.9409017,35.1049893,0.0563026629388,-0.0221670977771,-3.10123705864
3058,0.45,32.9409016,35.1049894,0.0557945929468,-0.0208093225956,-3.09900760651
3059,0.52,32.9409017,35.1049893,0.0563753843307,-0.0218191333115,-3.10114622116
3060,0.55,32.9409018,35.1049893,0.056878939271,-0.0214288961142,-3.10105276108
3061,0.59,32.9409019,35.1049893,0.0569801554084,-0.020561452955,-3.09980082512
3062,0.63,32.9409018,35.1049894,0.05584538728,-0.0244765151292,-3.10061693192
3063,0.61,32.9409018,35.1049894,0.055639449507,-0.0226014666259,-3.10062742233
3064,0.58,32.9409018,35.1049895,0.0559439845383,-0.0202877819538,-3.09779477119
3065,0.57,32.9409019,35.1049895,0.0568167567253,-0.0212100222707,-3.09942936897
3066,0.58,32.9409019,35.1049895,0.0555584318936,-0.0204164162278,-3.09764766693
3067,0.56,32.9409018,35.1049895,0.0559540987015,-0.0209102220833,-3.0955696106
3068,0.56,32.9409017,35.1049895,0.0559100583196,-0.0219212323427,-3.09874463081
3069,0.539,32.9409014,35.1049895,0.0560471750796,-0.0229857619852,-3.09863495827
3070,0.55,32.9409013,35.1049893,0.0553784258664,-0.0206483490765,-3.09850788116
3071,0.539,32.9409012,35.1049894,0.0556326471269,-0.0194423533976,-3.09922075272
3072,0.53,32.9409012,35.1049894,0.0556836985052,-0.0216477960348,-3.10130310059
3073,0.539,32.9409011,35.1049894,0.0556666888297,-0.0201633013785,-3.09612131119
3074,0.52,32.9409012,35.1049894,0.0560575798154,-0.0184220857918,-3.09425449371
3075,0.5,32.9409011,35.1049894,0.0569395162165,-0.0208013970405,-3.10038971901
3076,0.51,32.9409011,35.1049895,0.0558879449964,-0.0200478006154,-3.09794068336
3077,0.51,32.940901,35.1049895,0.0555597431958,-0.0209167003632,-3.09840655327
3078,0.5,32.9409008,35.1049895,0.0545973628759,-0.0204732920974,-3.09773898125
3079,0.52,32.9409004,35.1049896,0.0548060759902,-0.0197742544115,-3.09778881073
3080,0.539,32.9409003,35.1049897,0.0547282472253,-0.020440094173,-3.09990262985
3081,0.539,32.9409003,35.1049898,0.0548896826804,-0.0196104831994,-3.09795951843
3082,0.5,32.9409003,35.1049898,0.0546199083328,-0.024461645633,-3.10248351097
3083,0.48,32.9409004,35.1049898,0.0549752786756,-0.0182257220149,-3.0969543457
3084,0.429,32.9409005,35.1049899,0.0548160746694,-0.0208871178329,-3.09946775436
3085,0.399,32.9409006,35.1049899,0.0551941208541,-0.023906217888,-3.09925699234
3086,0.37,32.9409008,35.10499,0.0554066970944,-0.0174234360456,-3.09294223785
3087,0.31,32.9409012,35.1049901,0.0561631172895,-0.0210022628307,-3.10025024414
3088,0.29,32.9409014,35.1049902,0.0564518384635,-0.0207055620849,-3.09823846817
3089,0.229,32.9409016,35.1049903,0.0558448694646,-0.019874215126,-3.09647321701
3090,0.199,32.9409016,35.1049904,0.0556520596147,-0.0214478634298,-3.10004687309
3091,0.16,32.9409016,35.1049906,0.0555330514908,-0.0197814721614,-3.09847927094
3092,0.12,32.9409016,35.1049906,0.0557132363319,-0.0203820765018,-3.09988760948
3093,0.08,32.9409015,35.1049905,0.0552492663264,-0.0200165044516,-3.09972524643
3094,0.08,32.9409012,35.1049904,0.0540567152202,-0.0170165039599,-3.10159516335
3095,0.089,32.940901,35.1049905,0.054860278964,-0.0194353088737,-3.10291719437
3096,0.089,32.9409012,35.1049904,0.059657342732,-0.0269153267145,-3.11134243011
3097,0.099,32.9409013,35.1049903,0.0642279237509,-0.0302730724216,-3.11545014381
3098,0.08,32.9409017,35.1049902,0.0729449167848,-0.0293554328382,-3.10475349426
3099,0.06,32.9409023,35.10499,0.076266720891,-0.0164173375815,-3.08321213722
3100,0.06,32.9409028,35.1049898,0.0797002613544,-0.015498470515,-3.08012843132
3101,0.04,32.9409031,35.1049896,0.07994556427,-0.0239986814559,-3.07478833199
3102,0.02,32.9409027,35.1049895,0.0781378000975,-0.0193396564573,-3.07914566994
3103,0.01,32.9409024,35.1049893,0.077620446682,-0.0202735215425,-3.07788062096
3104,-0.07,32.9409022,35.1049891,0.078635469079,-0.0226104855537,-3.0754339695
3105,-0.089,32.9409021,35.1049891,0.078628577292,-0.0238748583943,-3.07977747917
3106,-0.03,32.9409019,35.1049892,0.0793036296964,-0.0231977645308,-3.07930755615
3107,0.049,32.9409019,35.1049892,0.0794710740447,-0.0234542936087,-3.07948327065
3108,0.14,32.9409019,35.1049891,0.0794401019812,-0.0247077625245,-3.08119750023
3109,0.22,32.9409017,35.1049892,0.0794026106596,-0.0237704273313,-3.07923483849
3110,0.24,32.9409014,35.1049893,0.0788241103292,-0.0233849342912,-3.07883930206
3111,0.21,32.9409015,35.1049894,0.0798161700368,-0.0249479599297,-3.07826209068
3112,0.199,32.9409018,35.1049894,0.0802995935082,-0.0240846984088,-3.07820034027
3113,0.21,32.9409019,35.1049895,0.0806182920933,-0.023687787354,-3.08036255836
3114,0.17,32.940902,35.1049894,0.0815061852336,-0.0228844378144,-3.07748889923
3115,0.16,32.940902,35.1049893,0.0802371278405,-0.0215432941914,-3.07338380814
3116,0.14,32.940902,35.1049891,0.0815128386021,-0.0246000718325,-3.07884788513
3117,0.12,32.940902,35.1049891,0.0808665081859,-0.0213726423681,-3.0734398365
3118,0.12,32.940902,35.1049891,0.0804551392794,-0.0232959128916,-3.07353663445
3119,0.099,32.9409024,35.1049891,0.0826839506626,-0.0257893651724,-3.07565236092
3120,0.089,32.9409025,35.1049891,0.0808757096529,-0.0175155065954,-3.05990934372
3121,0.099,32.9409027,35.1049889,0.0834914445877,-0.0200190991163,-3.0658352375
3122,0.089,32.940903,35.1049888,0.0819094777107,-0.0207774695009,-3.06882071495
